2.75 307.24 175.45 526.04 482.78 472.86 468.24 465.81 464.56 464.01 463.94 464.2
2.76 304.6 175.84 526.38 482.94 472.93 468.23 465.72 464.38 463.74 463.57 463.74
2.77 301.98 176.41 526.71 483.1 473.02 468.23 465.63 464.19 463.46 463.19 463.27
2.78 299.41 177.17 527.04 483.28 473.11 468.24 465.55 464.01 463.17 462.8 462.77
2.79 296.88 178.13 527.36 483.46 473.2 468.25 465.46 463.82 462.88 462.4 462.26
2.8 294.43 179.29 527.69 483.65 473.31 468.27 465.38 463.63 462.58 461.99 461.74
2.81 292.04 180.67 528.02 483.85 473.43 468.29 465.3 463.44 462.27 461.56 461.19
2.82 289.74 182.26 528.35 484.06 473.56 468.33 465.23 463.25 461.95 461.12 460.63
2.83 287.53 184.07 528.68 484.29 473.71 468.37 465.16 463.05 461.63 460.66 460.04
2.84 285.42 186.1 529.02 484.54 473.88 468.43 465.09 462.86 461.29 460.19 459.44
2.85 283.42 188.36 529.36 484.8 474.06 468.5 465.04 462.66 460.95 459.71 458.82
2.86 281.54 190.84 529.71 485.09 474.26 468.59 464.99 462.46 460.6 459.21 458.17
2.87 279.79 193.55 530.07 485.4 474.48 468.69 464.94 462.26 460.24 458.69 457.5
2.88 278.17 196.48 530.44 485.74 474.72 468.8 464.91 462.06 459.88 458.15 456.81
2.89 276.68 199.63 530.83 486.1 474.99 468.94 464.88 461.86 459.5 457.6 456.09
2.9 275.33 202.99 531.23 486.49 475.29 469.09 464.86 461.66 459.1 457.03 455.34
2.91 274.13 206.56 531.64 486.92 475.61 469.25 464.84 461.45 458.7 456.43 454.57
