0.356 46.49 49.95 53.132 56.1 58.901 61.566
0.357 46.502 49.968 53.156 56.131 58.938 61.609
0.358 46.513 49.985 53.179 56.161 58.975 61.653
0.359 46.524 50.003 53.203 56.191 59.011 61.696
0.36 46.535 50.02 53.226 56.22 59.047 61.739
0.361 46.546 50.037 53.249 56.25 59.083 61.781
0.362 46.557 50.054 53.272 56.279 59.119 61.823
0.363 46.568 50.07 53.295 56.307 59.154 61.865
0.364 46.578 50.087 53.317 56.336 59.189 61.906
0.365 46.589 50.103 53.339 56.364 59.223 61.947
0.366 46.599 50.119 53.361 56.392 59.257 61.988
0.367 46.61 50.135 53.383 56.42 59.291 62.028
0.368 46.62 50.151 53.405 56.448 59.325 62.068
0.369 46.63 50.166 53.426 56.475 59.358 62.108
0.37 46.64 50.182 53.447 56.502 59.391 62.147
0.371 46.649 50.197 53.468 56.529 59.424 62.186
0.372 46.659 50.212 53.489 56.555 59.457 62.225
0.373 46.669 50.227 53.509 56.581 59.489 62.263
0.374 46.678 50.242 53.529 56.607 59.521 62.301
0.375 46.687 50.256 53.549 56.633 59.552 62.339
0.376 46.697 50.271 53.569 56.658 59.583 62.376
0.377 46.706 50.285 53.589 56.683 59.614 62.413
0.378 46.715 50.299 53.608 56.708 59.645 62.45
0.379 46.723 50.313 53.627 56.733 59.675 62.486
0.38 46.732 50.326 53.646 56.757 59.705 62.522
0.381 46.741 50.34 53.665 56.781 59.735 62.557
0.382 46.749 50.353 53.683 56.805 59.764 62.592
0.383 46.757 50.366 53.701 56.828 59.793 62.627
0.384 46.765 50.379 53.719 56.852 59.822 62.662
0.385 46.773 50.392 53.737 56.875 59.85 62.696
0.386 46.781 50.405 53.755 56.897 59.879 62.729
0.387 46.789 50.417 53.772 56.92 59.906 62.763
0.388 46.797 50.429 53.789 56.942 59.934 62.796
0.389 46.804 50.441 53.806 56.964 59.961 62.829
0.39 46.812 50.453 53.822 56.985 59.988 62.861
0.391 46.819 50.465 53.839 57.007 60.014 62.893
0.392 46.826 50.476 53.855 57.028 60.04 62.924
0.393 46.833 50.488 53.871 57.048 60.066 62.956
0.394 46.84 50.499 53.886 57.069 60.092 62.987
0.395 46.847 50.51 53.902 57.089 60.117 63.017
0.396 46.854 50.521 53.917 57.109 60.142 63.047
0.397 46.86 50.531 53.932 57.129 60.166 63.077
0.398 46.867 50.542 53.947 57.148 60.191 63.106
0.399 46.873 50.552 53.961 57.167 60.215 63.135
0.4 46.879 50.562 53.976 57.186 60.238 63.164
0.401 46.885 50.572 53.99 57.204 60.261 63.192
0.402 46.891 50.581 54.003 57.223 60.284 63.22
0.403 46.897 50.591 54.017 57.24 60.307 63.248
0.404 46.902 50.6 54.03 57.258 60.329 63.275
0.405 46.908 50.609 54.043 57.275 60.351 63.302
0.406 46.913 50.618 54.056 57.293 60.373 63.328
0.407 46.918 50.627 54.069 57.309 60.394 63.354
0.408 46.924 50.636 54.081 57.326 60.415 63.38
0.409 46.929 50.644 54.093 57.342 60.436 63.405
0.41 46.933 50.652 54.105 57.358 60.456 63.43
0.411 46.938 50.66 54.117 57.374 60.476 63.455
0.412 46.943 50.668 54.128 57.389 60.495 63.479
0.413 46.947 50.675 54.139 57.404 60.515 63.503
0.414 46.951 50.683 54.15 57.419 60.534 63.526
0.415 46.956 50.69 54.161 57.433 60.552 63.549
0.416 46.96 50.697 54.171 57.447 60.571 63.572
0.417 46.964 50.704 54.181 57.461 60.588 63.594
0.418 46.967 50.711 54.191 57.475 60.606 63.616
0.419 46.971 50.717 54.201 57.488 60.623 63.638
0.42 46.975 50.723 54.211 57.501 60.64 63.659
0.421 46.978 50.729 54.22 57.514 60.657 63.679
0.422 46.981 50.735 54.229 57.526 60.673 63.7
0.423 46.984 50.741 54.237 57.538 60.689 63.72
0.424 46.987 50.747 54.246 57.55 60.704 63.739
